ACCT_GUID,EFF_DT,CIFDB_ACCT_ID,ACCT_BAL_AMT,ACCT_STATUS_RSN_TXT,PAYMT_MIN_DUE_AMT,PAST_DUE_1_30_AMT,PAST_DUE_31_60_AMT,PAST_DUE_61_90_AMT,PAST_DUE_91_120_AMT,PAST_DUE_121_150_AMT,PAST_DUE_151_180_AMT,PAST_DUE_181_210_AMT,PAST_DUE_211_240_AMT,PAST_DUE_241_270_AMT,PAST_DUE_271_300_AMT,PAST_DUE_301_330_AMT,PAST_DUE_331_360_AMT,PAST_DUE_361_UP_AMT,CHARGEOFF_DT,CR_LMT_AMT,CR_LMT_AVLB_AMT,TOT_PAST_DUE_AMT,LAST_PAST_DUE_CYCL_AMT,PAST_DUE_CYCL_LTD_CNT,ACTL_DAYS_PAST_DUE_CNT,CNSCTV_DAYS_PAST_DUE_CNT,MOST_RCNT_PAST_DUE_DT,PAST_DUE_ACCT_STATUS_CD,COLL_ENRLM_STATUS_CD,PAST_DUE_CYCL_TXT,CLNT_PRDCT_CD
dc3a3bba-0a65-4025-9821-a3f1cb3e8e1f,2025-03-06,1762259,96149.78,Try state good allow they.,3158.26,1408.91,1261.47,1328.42,429.53,154.53,221.47,1851.04,1307.54,109.37,879.84,1398.79,1030.29,1789.03,2025-01-21,50615.89,42521.18,13170.23,231.51,11,0,30,2025-05-06 02:16:31,rw,CENRL042,Stock second however yourself enough.,PRDCT50
2bf500c1-1cd5-4a27-90cb-6b04ff534793,2025-04-25,8276050,55178.28,Community beyond church mouth.,830.18,237.74,676.45,1074.68,1642.13,470.35,1617.67,689.93,643.65,279.23,1853.04,1718.12,247.33,545.31,,156488.44,1258.14,11695.63,335.3,8,23,19,2025-05-21 16:01:00,Ic,CENRL202,Try whether improve laugh world.,PRDCT86
98bb987f-c1db-4731-b686-378656f8319b,2025-03-10,2022141,9773.03,Science method for challenge.,813.9,1764.1,1417.88,1639.54,819.97,108.66,456.79,1258.61,35.82,778.62,1680.99,378.72,1034.77,1725.27,2025-02-21,66239.47,62625.35,13099.74,2341.95,8,28,14,2025-04-12 00:54:05,gq,CENRL368,Eye free cover section reveal skin.,PRDCT16
f0d6cae3-c6a3-4096-95e1-bbee2d2c80b6,2025-05-25,1033411,48923.31,Democrat provide medical doctor.,4917.3,265.35,971.63,1923.4,221.78,1835.17,701.34,405.64,653.59,266.68,204.91,123.15,1546.86,1629.68,,98621.23,71821.82,10749.18,1861.1,11,15,26,2025-05-17 06:30:29,cj,CENRL669,Others between world mention.,PRDCT48
d8921c33-1ae6-4acf-8696-08c85640dfc3,2025-04-20,7872812,56993.56,Practice interview soldier political meet center medical laugh.,426.95,687.41,61.12,830.89,1476.93,751.49,901.27,564.88,1530.69,743.17,1632.66,967.74,451.31,938.61,,25324.08,17348.9,11538.17,1012.57,1,29,6,2025-04-02 15:56:16,dq,CENRL295,Partner pass piece expert.,PRDCT87
5732b613-11f8-47a5-ab7c-41275e12cc4f,2025-05-19,7014107,71042.72,Paper ready strong population Mr.,1739.62,1861.35,1989.7,1857.25,854.16,75.3,1513.88,896.44,664.95,5.87,93.14,186.68,1033.14,652.46,,130658.78,113054.02,11684.32,4290.27,11,28,4,2025-05-31 01:41:35,qA,CENRL481,Rather common feel.,PRDCT55
4d75d8a3-4aa5-4f7c-b266-c2c876104dea,2025-05-17,1721906,91105.9,Late glass include though hotel.,401.09,1939.15,661.55,1860.8,1219.15,757.84,1963.37,618.1,425.15,171.49,1692.68,280.67,1556.65,543.9,,199406.62,189705.03,13690.5,613.0,9,14,25,2025-04-24 02:07:46,ds,CENRL073,Character draw remain.,PRDCT97
3cf0a438-7b91-4830-b1bd-24758fad4c16,2025-05-28,7968091,80048.84,Project feel along yard.,4092.47,461.34,758.88,1860.96,1237.01,1816.35,640.58,235.34,108.08,1849.1,1094.97,346.1,1329.9,1120.81,,77659.34,51340.43,12859.42,3121.83,4,16,2,2025-04-27 13:43:52,vh,CENRL489,This music voice.,PRDCT31
7b985db2-0acd-4f4b-8c8b-2852acf1d297,2025-05-07,8988638,2757.58,Live school trade team skin activity.,2145.91,99.54,1337.44,506.3,318.94,685.11,263.88,279.29,1234.17,618.53,1962.94,826.82,1056.47,1632.82,,170093.79,82302.7,10822.25,1785.93,5,24,28,2025-04-08 22:52:02,hk,CENRL841,These kid approach.,PRDCT41
b4f1e227-5511-41d7-b32c-4499c05fcaf5,2025-04-17,9117728,72173.57,Usually question stage.,1246.14,1482.9,1923.87,1351.95,349.59,1623.66,87.67,1286.26,134.84,250.41,446.82,909.66,189.9,1843.48,,178621.09,171333.19,11881.01,3010.82,8,25,4,2025-04-29 21:18:30,im,CENRL782,Through street road often.,PRDCT52
6d240427-458d-4e3f-9ce5-b75fe9826a12,2025-04-14,9363275,17976.12,Positive very somebody today book agency.,601.61,1366.2,444.03,395.4,370.98,71.72,148.39,1275.03,1686.15,1931.97,1410.13,187.09,1127.05,762.94,,73849.3,71080.64,11177.08,3512.08,10,28,16,2025-04-16 01:36:03,Ks,CENRL290,Rather us system.,PRDCT55
6b1c454d-12d3-47c0-b7b2-748f761762c7,2025-04-03,7142319,91120.36,Including training line.,2836.23,1839.57,964.05,69.77,954.36,1198.21,1063.8,1373.28,1464.32,632.09,481.08,520.64,734.48,252.4,,13950.41,11519.7,11548.05,4340.55,0,15,23,2025-04-03 21:43:00,Je,CENRL930,Finish dinner industry success expert.,PRDCT22
734dd172-85a5-4309-a480-072c34aad305,2025-04-11,1609720,65431.63,Best child value to role.,3188.73,1942.46,1936.84,841.46,1513.1,1178.32,1316.03,1414.71,1626.57,949.29,1926.27,1573.62,745.49,1226.23,,179552.14,81674.62,18190.39,2611.23,12,21,12,2025-04-13 01:00:49,kT,CENRL167,Page hospital human require kid.,PRDCT51
416e2160-e99d-46ed-b772-f9467e8da959,2025-05-09,6653663,75265.88,Involve member parent cold guess.,3773.38,317.82,1245.35,1471.49,370.36,1361.48,637.17,195.14,1230.48,953.82,547.16,1692.76,163.49,644.49,,59762.16,1439.08,10831.01,792.78,8,8,26,2025-04-17 11:05:29,za,CENRL742,Order woman bank.,PRDCT21
da43e64c-0d45-4883-981d-5732e815189b,2025-04-22,8419098,36472.5,Fast yard at music approach sell natural.,2402.79,1967.74,1102.69,1929.05,289.57,818.06,111.77,78.73,1791.71,832.04,172.66,1246.61,1936.15,325.19,,48665.47,36347.09,12601.97,415.54,5,24,0,2025-04-27 09:11:07,JH,CENRL791,Program at staff candidate behind produce.,PRDCT40
2865cb01-26b1-4258-9f5a-d9307d7406ee,2025-03-13,9638319,87441.09,Option magazine eight order.,2391.42,649.06,1257.8,1167.89,1195.65,1289.43,1848.87,656.32,1278.49,583.1,1482.05,819.4,1476.79,527.64,,80773.37,2606.02,14232.49,1370.37,11,9,7,2025-04-17 08:59:40,NT,CENRL973,Accept their customer.,PRDCT07
e35137f1-18d8-4cfb-b4dd-9e10d20019e0,2025-03-12,3674043,32469.97,Industry idea them light.,710.83,1397.67,1883.33,289.06,112.76,803.44,979.37,1287.82,1492.26,494.04,942.38,147.27,380.62,1136.16,,23408.51,18672.13,11346.18,3803.67,7,28,18,2025-04-29 12:36:16,Bz,CENRL221,Occur box weight never low technology.,PRDCT51
b7a382d2-f917-4dee-b0dc-f06c8d84c40f,2025-03-27,9421058,75008.26,Contain recognize successful street read state could.,3705.24,1969.68,853.36,1546.38,1438.9,871.96,148.54,786.57,582.63,251.11,880.07,1005.64,1038.54,598.26,2025-04-12,110907.55,53904.92,11971.64,2440.1,9,3,10,2025-05-13 10:31:02,il,CENRL261,Agree throw environment.,PRDCT89
fb385e10-4b2b-4d40-9c94-c0e7447c1ebe,2025-05-06,3626645,38352.56,Spend blood the process allow former data.,4975.57,522.05,101.84,1350.47,221.08,488.47,1064.71,200.44,1216.55,1008.03,1419.68,1825.11,406.61,925.87,2025-01-28,70887.02,63091.83,10750.91,590.81,5,14,29,2025-05-15 07:44:59,oY,CENRL333,Mr size rate son.,PRDCT32
9b9e2828-e475-4220-b718-fe0ad2e1a838,2025-05-15,4892131,18183.02,Tell five authority best.,424.14,1799.36,69.49,676.03,341.24,10.59,1713.53,234.3,627.45,587.02,1980.15,186.32,430.29,1205.75,,85179.42,32995.43,9861.52,4950.35,3,25,2,2025-04-28 09:14:44,gd,CENRL650,But sister movie election wish.,PRDCT50
84d9319e-27fa-4d2f-969a-93f6117d7792,2025-04-17,8122974,30293.94,Reflect newspaper network some.,4201.68,1222.42,568.6,280.47,1725.2,845.73,1383.74,848.72,1854.61,300.11,575.16,801.7,679.34,411.58,,97453.39,72219.33,11497.38,3810.71,5,1,12,2025-05-01 14:57:33,eA,CENRL014,Material trial personal property beyond.,PRDCT45
1382bc41-a4d6-47a4-8d47-0da00721f85c,2025-03-11,4557343,86463.55,Debate off effect Republican soon organization sit rate.,3370.31,1184.81,1996.74,793.72,1904.39,1831.6,491.9,1718.24,1743.0,277.19,496.93,956.93,1181.65,965.06,,62908.41,6198.46,15542.16,2243.54,5,15,25,2025-05-19 01:37:33,aK,CENRL398,Wall from born.,PRDCT15
de7cc401-85da-4702-a018-aac2af049de9,2025-04-16,5534542,58878.44,All director tend.,3224.62,208.97,1234.09,1652.51,1324.55,1719.85,1052.01,470.3,1159.66,360.74,460.28,1438.08,148.55,1686.89,,117905.16,54285.99,12916.48,2251.77,10,10,28,2025-04-04 11:12:13,NP,CENRL122,Environmental majority many represent.,PRDCT43
6752eb28-ef7a-4d94-b2b2-8f75dd964eba,2025-03-11,1011897,14788.19,Note method in military pass then training.,3628.56,1089.19,99.52,656.89,490.54,1407.25,824.97,1261.86,749.95,993.92,1155.41,554.94,1228.32,287.97,,30956.5,16007.12,10800.73,4879.33,8,17,23,2025-04-05 19:36:52,cg,CENRL514,Drug sing bar group reduce trial.,PRDCT69
1054527b-abac-42b0-9c80-ee32fa95f01c,2025-05-04,7420191,79794.83,Central in become expect news.,867.88,491.56,1686.96,1280.39,1435.93,1216.65,1487.02,1157.4,25.2,1805.17,1736.42,1266.64,1681.87,851.97,,39295.28,36328.94,16123.18,1493.98,8,22,21,2025-05-16 14:43:23,Lh,CENRL221,Act must quite.,PRDCT63
28afcec3-3b48-4e71-b471-353d564cad58,2025-05-25,1259894,97887.77,Word police toward run car.,2757.6,648.67,1422.4,492.01,1993.19,1360.51,285.82,1913.51,541.37,1870.38,1833.28,1655.0,642.0,1908.51,2024-12-12,99848.8,74565.22,16566.65,69.23,1,19,2,2025-05-28 17:08:23,hl,CENRL619,Such let natural bad follow.,PRDCT64
c97533be-f402-4cab-ba91-ed27235b088b,2025-03-19,7527967,64441.23,Yard figure technology PM.,3323.76,796.61,322.69,1753.01,537.93,371.16,1068.28,120.03,1432.85,568.43,23.11,1701.35,1567.02,742.81,2024-12-31,91426.08,71339.98,11005.28,4659.22,4,4,2,2025-04-11 08:01:14,ex,CENRL993,Young you loss garden anything word.,PRDCT82
6593adcd-2753-4bd6-9c78-de3c40960111,2025-04-06,2862966,83906.98,Notice before similar officer myself.,1806.73,1187.35,1596.06,1942.61,1541.33,1033.81,1230.08,766.99,1532.63,1649.6,66.69,1133.9,672.14,1981.06,,91555.43,2793.95,16334.25,2446.48,0,7,21,2025-04-22 12:23:41,BN,CENRL506,Article another war question.,PRDCT49
6d0e7409-5fe6-4ad6-9da7-ae7c8936f64a,2025-04-28,3618180,91061.68,Without set food today daughter.,3617.12,1108.65,189.96,561.96,560.6,1636.81,1569.58,507.05,651.31,549.75,323.92,1211.45,464.63,1526.02,,98078.94,8636.9,10861.69,4586.69,7,28,3,2025-05-25 21:28:14,Ax,CENRL353,Among usually we.,PRDCT34
391610bf-59a1-4d98-aa3a-796303f21013,2025-05-18,1183535,3725.9,Girl for list perhaps finish common building.,3180.62,1557.86,1050.12,862.34,372.37,91.52,269.05,442.76,1444.53,316.01,1028.97,1300.13,260.03,451.9,,54657.23,20719.0,9447.59,4058.67,11,30,16,2025-05-03 21:07:19,jD,CENRL268,Area first according.,PRDCT60
5d245f1a-0f9a-4842-90a2-329f75f33f0e,2025-03-27,8499575,65283.49,Grow member final might summer might chair.,300.39,432.03,958.79,1968.11,1462.09,1213.24,1983.9,1513.84,531.01,336.9,449.67,896.91,961.65,1087.31,2025-02-09,101584.33,63964.49,13795.45,2893.03,1,25,25,2025-05-01 11:22:45,Sw,CENRL546,Cell explain soldier.,PRDCT06
22f2bca0-6254-4fdd-a628-e6068fb4b710,2025-05-20,1030486,5405.01,Weight child life anyone pressure trip right.,3972.92,1024.34,1571.86,1426.13,1927.42,1992.32,819.41,363.32,467.83,1160.06,237.88,298.61,1867.33,1184.42,,24737.08,10579.36,14340.93,2271.98,3,28,9,2025-04-27 17:22:06,OY,CENRL534,Mrs wrong attack recent trouble.,PRDCT55
c3b63079-dd89-4606-89f3-174b331c3589,2025-05-13,6902613,32656.5,Hit participant decade.,4045.63,261.91,1888.16,1588.7,1340.34,1556.94,1862.52,1478.34,859.58,45.33,885.67,1441.06,1088.29,961.7,,22719.33,12189.83,15258.54,2248.38,3,3,12,2025-05-13 15:41:27,cU,CENRL457,Start fast create.,PRDCT66
899309ed-99b5-4bd1-a7de-5fa3d2ea0757,2025-04-02,1796219,6706.41,Certain item act design reflect other.,4725.46,530.86,479.89,341.25,1430.0,1438.29,263.38,1431.02,1226.03,816.81,266.66,640.67,1342.91,824.15,,121533.56,32866.88,11031.92,91.77,1,6,6,2025-04-19 11:33:04,Bp,CENRL003,Wish better move.,PRDCT07
f85fa231-275d-4b53-a2ba-9e470979961d,2025-04-11,6001396,15993.06,Now offer newspaper work.,430.12,894.99,1875.14,1005.47,817.64,1231.96,387.29,1076.58,1437.65,1833.28,122.68,59.8,742.12,718.08,,36129.73,9475.82,12202.68,3684.35,2,12,1,2025-05-13 18:24:51,bJ,CENRL375,Worker your able.,PRDCT26
53abd5c0-5c32-49ea-a1f6-8b56bedbba79,2025-04-21,8310576,54979.57,Point space old compare citizen fight.,996.73,1110.3,1886.32,808.7,1873.42,689.62,1525.04,1481.76,1744.18,198.13,1005.17,1098.42,1089.71,477.03,,68450.93,41312.2,14987.8,4346.28,0,30,22,2025-05-30 05:20:13,CV,CENRL165,Mention much tend voice staff.,PRDCT69
95829ac0-b161-4be2-ae3f-db5bc5459d69,2025-04-14,2972590,21932.94,Coach west data provide blue.,4187.11,600.1,649.52,1304.8,968.23,1372.04,74.71,1541.22,99.18,1298.86,1417.97,1048.55,735.04,1987.43,,24433.23,16285.76,13097.65,1733.02,4,6,15,2025-05-21 05:43:11,qP,CENRL982,Close sometimes glass leg.,PRDCT12
3ab2a272-d0e2-4a44-9a12-c5540523c126,2025-05-08,4552346,74980.54,Know two practice fire.,2925.3,1682.58,876.99,1346.09,1952.09,990.42,126.08,281.34,202.38,1136.97,312.23,1350.18,541.28,181.93,,170331.44,21079.4,10980.56,1390.17,1,19,24,2025-05-05 18:16:21,rm,CENRL274,Voice make state modern.,PRDCT25
11a203b7-ee1c-407f-8317-b84888b2385c,2025-04-28,9221606,28064.57,Staff century number beautiful kind.,2546.09,1822.41,303.32,845.9,1026.2,1350.51,78.99,1915.1,1737.05,978.33,1860.63,636.54,918.93,1651.09,,54441.81,19764.76,15125.0,124.15,0,30,10,2025-05-21 04:52:55,Em,CENRL529,Husband without even.,PRDCT66
8f76decf-9a7e-4898-a2f2-18665e74e438,2025-03-12,6817474,20825.74,Real something kitchen here tonight.,4589.63,802.57,717.6,1723.15,535.51,1498.38,1065.26,8.58,469.46,298.62,1243.91,250.33,895.92,1600.24,2025-05-21,38760.83,6798.14,11109.53,2690.6,10,9,2,2025-04-27 10:35:51,Nk,CENRL362,Rest responsibility inside discover.,PRDCT86
e15a9cc4-235e-4164-b851-29637916c281,2025-03-10,7316644,2369.85,Newspaper must card education hair which machine.,1221.41,1631.54,1001.27,1481.35,904.71,1587.32,1085.5,1218.85,1844.19,539.26,1253.02,1807.8,92.18,1253.12,,191203.85,182138.56,15700.11,3436.64,0,8,2,2025-05-30 07:53:05,RJ,CENRL933,Participant loss she field act my.,PRDCT90
7be7d3ed-536c-418a-a5c2-6e46419875ad,2025-03-13,6370562,41504.02,Report by beautiful form heart person small.,510.27,1557.09,846.27,207.25,1553.72,1536.56,1865.54,1329.35,30.95,920.64,988.62,1352.35,1764.78,1360.41,,176970.13,147060.17,15313.53,3161.85,0,7,11,2025-05-20 02:42:02,AC,CENRL087,Respond leader news agency.,PRDCT67
63dbc57c-841f-4834-b175-fd7a9769a0d0,2025-05-06,4565841,9532.7,Money glass stock once marriage kid always.,2032.11,431.34,795.88,235.81,643.23,857.11,391.6,1284.67,403.84,1742.25,323.5,1212.09,1975.44,43.06,,142310.27,16969.68,10339.82,4042.56,1,24,22,2025-05-24 03:31:20,eo,CENRL947,Mean without trip indeed keep customer.,PRDCT28
b1451395-3505-4aa0-99f6-5b1d8fe197a0,2025-04-20,2359145,26639.86,Who become laugh.,4681.26,231.17,1265.17,583.93,1830.08,443.97,613.04,598.5,1832.31,1793.06,10.33,1790.94,1848.83,1027.46,,176810.72,136982.29,13868.79,1048.09,6,1,14,2025-04-08 11:55:06,bG,CENRL361,Stand after customer create himself hand.,PRDCT14
a1525b60-b382-46ee-8b48-1836d59be014,2025-04-27,6387616,54189.67,Old upon price room event.,3434.22,131.7,1375.81,1160.98,501.54,1832.82,774.58,1405.12,136.6,1326.22,866.92,162.67,368.32,762.96,,15241.71,14928.59,10806.24,258.99,1,8,8,2025-04-03 23:11:48,rL,CENRL202,Theory religious about fly.,PRDCT34
73f1a934-e0c4-422e-89b7-0f2472bcd987,2025-05-16,7567683,2592.92,Them teach program another bring hair go.,2319.37,1638.91,886.35,1307.64,810.86,760.22,856.71,1757.86,1415.97,1675.79,564.88,308.16,637.01,1444.01,,67145.22,57364.34,14064.37,4011.15,5,27,4,2025-05-09 02:13:31,jO,CENRL375,Political each power feeling long course.,PRDCT95
37524c4f-15d2-4a2a-b5ec-ccf63ca106d8,2025-04-06,6533494,5419.21,Again blue thousand stock.,130.01,1457.08,1135.24,27.4,1389.26,798.11,821.34,330.02,1770.13,112.96,228.31,1485.24,1489.33,42.03,,12937.96,9836.16,11086.45,2007.5,4,10,14,2025-04-04 02:30:48,qM,CENRL636,Car audience age often east night.,PRDCT61
9bc7fad1-a69f-4ca4-a7d6-c1c9229b419c,2025-04-19,1255429,71816.58,Task we home court rich modern become Democrat.,4747.25,1401.46,1551.43,1055.66,1401.52,842.48,751.28,1317.49,1723.06,1201.72,15.45,776.94,1340.22,535.33,,120504.03,36608.09,13914.04,2961.98,0,1,21,2025-04-23 14:55:59,Ok,CENRL732,Behavior term next official produce.,PRDCT44
21a087d3-f42a-4092-a479-26495dc6b29c,2025-05-21,9345700,21201.36,Structure put community have total worker yeah land.,3183.14,1279.17,1748.73,646.34,380.27,971.76,1669.7,187.42,1998.3,1644.47,829.56,1992.04,1130.52,1592.87,,57322.78,55152.89,16071.15,1233.24,10,20,6,2025-05-24 03:59:30,JH,CENRL016,Enter improve pick water others.,PRDCT41
faf8afea-7209-414a-829a-901bdd6146ce,2025-04-18,8599263,41354.17,Opportunity writer case.,4058.53,1189.42,1335.28,1341.3,383.58,1153.28,1101.5,1971.87,120.72,1062.86,1522.7,341.76,1983.61,1826.43,,119873.72,62259.77,15334.31,1470.25,12,27,8,2025-04-06 05:40:33,Sk,CENRL097,Dinner me owner dinner.,PRDCT04
e1213cf4-dcff-4b60-821b-62a5a1be25c5,2025-05-09,3208130,29224.96,Part body none.,2331.36,1972.15,1993.65,465.3,134.4,1503.87,535.39,347.77,1891.9,818.85,591.41,1088.3,645.47,1470.74,,180360.78,28781.62,13459.2,3935.73,5,30,13,2025-05-14 20:14:06,NZ,CENRL004,Recognize production pay.,PRDCT02
280caafe-0fc6-4eaf-b379-aef758b86ba2,2025-03-03,8222023,30793.57,Different site peace job because offer happen four.,2352.43,558.34,1998.75,197.11,1595.65,562.41,1349.13,276.21,128.02,1321.4,685.19,370.04,1908.97,778.83,,50357.77,40195.31,11730.05,1002.4,5,9,4,2025-04-06 04:58:03,CH,CENRL831,Medical animal response.,PRDCT13
ec6a72d3-fc23-4c07-8b0c-0c1fcae1bcac,2025-04-20,1825287,21586.99,Opportunity late draw soldier coach local.,450.77,210.53,1976.29,765.65,1323.29,1617.2,1804.91,1392.15,1797.49,1425.95,175.26,1553.73,848.46,575.52,,158915.5,151772.17,15466.43,2499.19,12,9,29,2025-05-09 00:34:08,Tt,CENRL366,Give focus final million.,PRDCT92
5c0ffa1e-3cc7-4472-9476-81f1d3d772a4,2025-04-25,8972446,26484.61,Information concern among.,3663.17,1800.74,1634.95,1116.58,1946.94,620.25,321.05,1978.56,410.11,1318.24,707.51,1900.65,644.23,551.16,,42715.43,29691.04,14950.97,359.97,4,3,25,2025-04-08 02:17:10,Jv,CENRL491,Economy long share system time.,PRDCT51
5bd11ab1-d5cb-414b-8916-804a9ae0a435,2025-04-20,6939927,64746.69,Scientist respond which argue wait couple.,1703.56,361.06,87.35,812.54,1864.09,471.97,1158.98,631.74,1957.57,1414.08,223.29,1047.5,369.69,1816.48,,167142.45,42441.09,12216.34,3246.02,6,5,3,2025-05-01 10:30:15,KH,CENRL028,Loss reach major case population wrong.,PRDCT56
5635cfad-823d-4ac1-afa2-131e0185b0c1,2025-05-05,3616789,99334.67,Itself accept decision north above boy.,2161.27,1191.08,344.26,1753.81,1790.72,240.71,922.96,793.49,1922.88,1618.55,578.52,1200.78,578.52,1498.99,,182093.43,181590.12,14435.27,203.15,11,29,17,2025-04-29 14:02:13,Vc,CENRL529,Under stand commercial apply kind blood.,PRDCT01
15b2f11b-bb51-4492-bbe8-cb1b45dc7571,2025-05-21,2497698,69225.08,Beyond fear huge sometimes out.,1586.25,32.34,1179.23,1270.26,1622.61,1992.24,1147.26,1111.42,1234.2,909.12,1128.08,1158.37,1928.3,1402.23,,10425.58,5744.79,16115.66,4302.06,3,25,18,2025-04-09 12:36:39,OR,CENRL523,Physical newspaper different into short.,PRDCT98
046abc9b-3b44-415c-80b3-c8527fd3ba5b,2025-03-26,8529237,44975.99,Success according region drive rest sister.,4540.48,1117.67,907.86,981.14,120.05,1191.85,380.46,982.71,70.2,630.19,919.67,1601.82,556.06,1443.8,,155864.14,96636.09,10903.48,3790.46,10,21,2,2025-05-06 19:38:48,os,CENRL638,Where action after think body.,PRDCT89
d7e951eb-23b7-47c1-b78a-e100f89ce713,2025-04-03,2855792,95177.48,Sing vote case reveal.,772.42,1584.67,1472.64,1471.89,141.96,770.41,1313.56,684.76,471.35,354.7,614.0,753.39,1049.21,957.9,,188184.78,5875.72,11640.44,3081.57,7,14,0,2025-05-27 01:28:26,QZ,CENRL296,Evening investment anyone treat.,PRDCT99
6f9f8110-18f8-4220-afe0-1222ac8f6f44,2025-04-10,3911319,97227.42,Cold around approach development adult happen.,3478.69,1505.01,100.48,991.9,144.31,1374.57,46.8,231.69,1606.9,73.87,1933.4,406.29,1687.95,149.06,2025-04-26,137545.91,47924.89,10252.23,1025.44,5,14,16,2025-04-29 04:43:00,ls,CENRL855,Support soon west benefit trial.,PRDCT47
aff74e2e-92f8-4823-9342-a0a772a67a10,2025-04-20,4091438,38447.26,Recent power baby hand him middle citizen.,4906.92,1547.34,480.21,737.94,1339.02,1125.1,1363.95,1012.68,6.44,32.54,1532.7,362.14,425.84,1117.07,,76462.89,32834.46,11082.97,1005.58,2,9,0,2025-04-28 10:44:19,vi,CENRL471,Special knowledge compare its fine.,PRDCT31
2b46a5c8-20c9-4a59-a7a6-0d5cd65d8c49,2025-04-12,2385704,78543.07,Not Mr almost case summer exactly.,2494.78,122.6,418.31,33.3,687.44,129.93,1651.48,1501.12,21.27,1308.6,1630.03,1067.47,540.37,131.7,,73749.45,33853.36,9243.62,3653.66,9,6,20,2025-04-26 19:14:25,EH,CENRL942,Shake you site.,PRDCT37
99d47a6f-20f2-4bfa-bbce-ef0c9b5b2877,2025-03-14,7857408,70084.19,Enter probably collection day personal kitchen.,1200.39,416.76,585.46,1837.67,460.49,1364.25,1078.75,865.3,1143.04,203.33,1197.94,382.37,1084.01,330.74,,110647.08,108953.15,10950.11,3554.75,3,30,14,2025-04-19 00:15:36,YV,CENRL649,Drug approach American.,PRDCT12
61b7597d-2be7-4867-af4b-d1593411bde3,2025-05-02,3604010,66699.26,Rise level garden run court.,570.15,993.1,1155.02,348.53,759.12,707.82,36.27,1476.83,524.45,1226.2,1893.99,1121.63,980.86,990.34,,149135.51,58108.54,12214.16,58.99,5,8,11,2025-05-06 22:59:49,bf,CENRL683,Choose bar find receive begin PM.,PRDCT53
82700219-7dda-4d01-9f72-c6cbd1c4e67a,2025-03-31,8090600,50333.51,Policy ok lead possible year reason thousand.,2509.62,420.23,1794.44,1767.79,1718.73,337.17,200.66,589.14,1503.11,483.52,902.69,842.69,230.21,433.91,,98828.87,83153.09,11224.29,302.85,7,25,24,2025-05-03 00:07:04,Wx,CENRL894,Country alone pass else tree believe.,PRDCT41
9b02852f-12b5-4d23-acff-e64240099419,2025-05-05,4348071,16669.64,See decade enjoy somebody while modern structure everyone.,3825.0,1012.36,1752.44,1711.49,1321.77,1540.81,291.33,926.12,850.69,605.94,1123.81,1471.77,763.96,982.13,,117076.34,26368.31,14354.62,1313.99,4,23,5,2025-04-13 16:00:37,hF,CENRL538,Four learn list if explain mission.,PRDCT52
3593f014-2dd6-49f5-87ef-23c8d9f30e26,2025-04-11,5122381,45572.97,Bad record act keep professional both.,3443.19,264.76,1530.06,269.46,1188.2,294.54,1980.71,297.13,235.09,1362.81,1898.34,1076.76,921.3,1602.54,,104131.94,94582.14,12921.7,4603.18,5,24,5,2025-04-07 16:48:18,CZ,CENRL202,Pick dark nearly.,PRDCT14
5a654688-92c8-4d00-b347-e10b89c352d0,2025-05-26,4646733,49799.05,Theory available single idea of trouble green continue.,2247.86,1234.4,61.25,1380.55,493.28,655.1,1014.66,1165.06,54.71,1380.27,1874.75,984.12,609.09,630.9,,98071.25,57650.2,11538.14,2766.87,4,20,26,2025-04-07 05:38:05,xu,CENRL139,Find media product example happen.,PRDCT86
845ab44a-45ac-4e67-a108-0f878d233832,2025-05-29,4270497,61174.67,Visit fear sometimes score north defense religious economic.,3001.07,360.04,1055.39,1796.85,200.51,1999.42,592.66,709.39,1476.3,1805.79,1919.69,815.75,153.63,1824.44,,14327.39,11788.38,14709.86,2194.41,1,19,27,2025-05-02 19:49:30,Fg,CENRL363,Parent political figure.,PRDCT87
3938e8ed-52cb-476e-aa77-4e66edcd10e9,2025-05-28,6267643,97943.47,Article bill body skin.,398.63,1367.88,379.12,1708.67,1106.55,801.56,1580.7,49.53,1640.53,1868.91,252.47,1535.16,1506.43,1860.87,,100645.18,29147.57,15658.38,2038.7,8,29,20,2025-05-15 04:04:36,Ew,CENRL259,Consumer story sing door.,PRDCT35
